Customer Id,Customer Fname,Customer Lname,Customer Email,Customer Password,Customer Segment,Customer Zipcode
8693,mary,madden,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
293,Christopher,Prince,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
11067,Anthony,Zimmerman,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
9022,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
1203,mary,smith,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
2764,Mary,Ross,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
11408,vincent,smith,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
4666,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,674.0
2490,mary,ward,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
5058,Mary,Salinas,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
8066,Mary,Ramos,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
7791,Andrea,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
5032,Christopher,Fry,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
10878,Emily,Richardson,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
18134,shelby,mcgowan,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
18241,sybil,monroe,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
18185,alika,kinney,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
18239,Skyler,Cardenas,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
18093,Fay,Camacho,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
18073,Natalie,Ellis,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
18127,lacy,guerra,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
18159,Hanna,Bryant,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
17899,amela,england,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
19178,Aileen,Howard,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
16464,Shelley,Whitley,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
16607,Nita,Mccall,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
19049,Stella,Holloway,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
16408,Octavia,Chase,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
16534,Dominique,Powers,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
16387,blythe,terrell,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
16419,Ina,Rodriquez,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
19184,Allegra,Talley,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
16489,Neve,Gallagher,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
19056,carolyn,rhodes,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
16612,Grace,Horne,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
15844,Sopoline,Watts,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
15878,Hadley,Newman,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
18753,Sage,Morse,XXXXXXXXX,XXXXXXXXX,Corporate,791.0
18752,calista,nicholson,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
15823,Sybil,Frederick,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
18823,lesley,sharp,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
15857,Phyllis,Fernandez,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
18857,Roanna,Booth,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
15873,odessa,schneider,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
15837,Violet,Harper,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
18800,jaime,garcia,XXXXXXXXX,XXXXXXXXX,Corporate,685.0
15833,Rhonda,Faulkner,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
15688,Emily,Rodriquez,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
15902,cleo,pierce,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
10471,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
10798,grace,moore,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
11404,Helen,Cook,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
20662,Brenna,Dyer,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
16093,yvonne,ferrell,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
16057,aubrey,mcmahon,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
533,Olivia,Edwards,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
7280,jane,strong,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
17666,Desiree,Lyons,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
3587,Michelle,Potter,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
5430,Emma,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
16072,Genevieve,Good,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
6344,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
20424,Dominique,Bryant,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
11530,Richard,Gibson,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
20513,Hilary,Sims,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
18494,Anika,Tucker,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
398,Teresa,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
17937,May,,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
18403,wynter,workman,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
20691,Audrey,Bishop,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
20618,farrah,larsen,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
17952,Evangeline,Castaneda,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
8095,Dennis,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
20401,Cally,Kelley,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
17988,rylee,mcneil,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
17425,basia,porter,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
18326,Angelica,Erickson,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
2576,Margaret,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
20579,phoebe,simpson,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
10608,Ralph,Kidd,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
20524,macy,riddle,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
2397,Maria,Castro,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
2527,Heather,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
10780,mary,cuevas,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
18001,lucy,moran,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
1375,Linda,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
6783,mary,smith,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
788,Patrick,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
18520,Chelsea,Graves,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
17348,tatyana,wyatt,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
16061,genevieve,blankenship,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
15970,Ursula,Patterson,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
20736,karyn,fry,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
20591,raya,salinas,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
18719,dahlia,norman,XXXXXXXXX,XXXXXXXXX,Corporate,921.0
15610,Jade,Rose,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
15501,quyn,hancock,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
15481,shafira,gallegos,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
15479,Destiny,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
18713,darryl,rios,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
15317,Clementine,Moody,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
1818,mary,fuentes,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
15476,Kylie,Bond,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
15601,Nayda,Hancock,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
18672,stacy,brady,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
15418,Susan,Gallegos,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
18687,Felicia,Jennings,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
15525,Alice,Rose,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
15650,wynter,kerr,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
5262,Eric,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
10525,mary,lopez,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
12047,Mary,Moody,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
5530,Donald,Anderson,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
8450,diane,walters,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
3614,John,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
1384,Mary,Mullins,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
17563,Whoopi,Underwood,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
19829,Chantale,Olsen,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
19792,Cherokee,Hogan,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
17118,Megan,Bentley,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
17135,Jaquelyn,Logan,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
17781,Gloria,Morrow,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
18945,Nell,Horton,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
19952,Leilani,Butler,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
16113,demetria,alvarado,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
20023,freya,phillips,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
17815,orli,mcdowell,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
20363,chloe,myers,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
18606,Renee,Whitfield,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
15171,lilah,roberson,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
20182,Madonna,Yates,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
15260,Sara,Donaldson,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
15277,Azalia,Solis,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
16125,vielka,jordan,XXXXXXXXX,XXXXXXXXX,Corporate,921.0
15151,Fatima,Knowles,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
17092,ariel,acevedo,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
15240,Emma,Garrett,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
15204,veronica,glenn,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
18583,Dora,Hunt,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
18529,Skyler,Juarez,XXXXXXXXX,XXXXXXXXX,Corporate,949.0
20286,Xyla,Guy,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
20196,jolene,castillo,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
16266,Calista,Hickman,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
17753,Chava,Salazar,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
16337,Ainsley,Dunn,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
17807,zia,hensley,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
20356,nelle,taylor,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
16317,Jaime,Camacho,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
20372,rose,osborne,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
17050,Gemma,Clark,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
17032,Karleigh,Washington,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
17876,Beatrice,Mercer,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
17229,Alice,Alexander,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
15252,hedwig,branch,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
16315,Orli,Shelton,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
17857,desiree,hammond,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
18271,Karyn,Hess,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
9947,mary,smith,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
11266,mary,smith,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
17686,Azalia,Evans,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
15994,Rachel,Morton,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
15992,Hayfa,Hines,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
6382,Mary,Morales,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
20629,sonia,dias,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
15519,Raya,Noel,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
18660,Tara,Pace,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
18728,Petra,Santiago,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
15397,rebecca,vega,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
17173,jade,patton,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
19918,rowan,horne,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
16111,astra,workman,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
20164,Halee,Nelson,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
20250,yoko,shannon,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
6627,christina,smith,XXXXXXXXX,XXXXXXXXX,Corporate,603.0
6437,Sara,Duarte,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
4315,mary,smith,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
5508,mary,marquez,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
4773,Andrew,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
11003,Mary,Clements,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
11445,Danielle,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
2935,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,37922.0
13602,sheila,yates,XXXXXXXXX,XXXXXXXXX,Consumer,89117.0
14744,Germaine,Horn,XXXXXXXXX,XXXXXXXXX,Consumer,78753.0
14743,karyn,pace,XXXXXXXXX,XXXXXXXXX, consumer ,30331.0
4797,Russell,Branch,XXXXXXXXX,XXXXXXXXX,Consumer,91767.0
11473,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,60126.0
12589,Alfreda,Finley,XXXXXXXXX,XXXXXXXXX,Consumer,33021.0
12917,Beverly,Brady,XXXXXXXXX,XXXXXXXXX,Consumer,90024.0
6332,mary,kelly,XXXXXXXXX,XXXXXXXXX, consumer ,91790.0
50,mary,kim,XXXXXXXXX,XXXXXXXXX,Consumer,92410.0
966,mary,buchanan,XXXXXXXXX,XXXXXXXXX,Consumer,90043.0
7817,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,47906.0
12030,Linda,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,92870.0
6933,Grace,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,48180.0
2690,mary,gibson,XXXXXXXXX,XXXXXXXXX,Consumer,19140.0
7939,Tammy,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,11420.0
10418,Mary,Arroyo,XXXXXXXXX,XXXXXXXXX,Consumer,11209.0
2917,kyle,smith,XXXXXXXXX,XXXXXXXXX,Consumer,95125.0
11030,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,33311.0
2825,sarah,smith,XXXXXXXXX,XXXXXXXXX,Consumer,48219.0
9826,Mary,Gonzalez,XXXXXXXXX,XXXXXXXXX,Consumer,95608.0
1855,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,95060.0
2931,Carl,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,78130.0
6530,mary,elliott,XXXXXXXXX,XXXXXXXXX,Consumer,60628.0
179,Mary,Rodgers,XXXXXXXXX,XXXXXXXXX,Consumer,90033.0
9841,eugene,rogers,XXXXXXXXX,XXXXXXXXX,Consumer,96744.0
12421,kyle,small,XXXXXXXXX,XXXXXXXXX,Consumer,6457.0
4046,Eric,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,48192.0
8441,mary,lara,XXXXXXXXX,XXXXXXXXX,Consumer,91605.0
7820,John,Deleon,XXXXXXXXX,XXXXXXXXX,Consumer,33313.0
5411,robert,crane,XXXXXXXXX,XXXXXXXXX,Consumer,80010.0
930,mary,franco,XXXXXXXXX,XXXXXXXXX,Consumer,92692.0
7772,Mary,Thompson,XXXXXXXXX,XXXXXXXXX,Consumer,10467.0
6420,Jacqueline,Mahoney,XXXXXXXXX,XXXXXXXXX,Consumer,28655.0
803,James,Hartman,XXXXXXXXX,XXXXXXXXX,Consumer,33177.0
5903,virginia,smith,XXXXXXXXX,XXXXXXXXX,Consumer,37013.0
141,Mary,Mcmahon,XXXXXXXXX,XXXXXXXXX,Consumer,11203.0
11125,edward,fitzgerald,XXXXXXXXX,XXXXXXXXX,Consumer,89119.0
5702,karen,johnson,XXXXXXXXX,XXXXXXXXX,Consumer,85705.0
7205,maria,jordan,XXXXXXXXX,XXXXXXXXX,Consumer,75006.0
7310,mary,maldonado,XXXXXXXXX,XXXXXXXXX,Consumer,63301.0
420,jose,wright,XXXXXXXXX,XXXXXXXXX,Consumer,78664.0
8858,mary,smith,XXXXXXXXX,XXXXXXXXX,Consumer,90043.0
2411,james,smith,XXXXXXXXX,XXXXXXXXX,Consumer,40475.0
18053,Rhoda,Nixon,XXXXXXXXX,XXXXXXXXX,Consumer,90804.0
18088,fatima,kline,XXXXXXXXX,XXXXXXXXX,Consumer,92243.0
18052,Lee,Rasmussen,XXXXXXXXX,XXXXXXXXX,Consumer,75216.0
19197,Piper,Boone,XXXXXXXXX,XXXXXXXXX,Consumer,2148.0
19142,Rinah,Barrett,XXXXXXXXX,XXXXXXXXX,Consumer,44035.0
16626,Carol,Sloan,XXXXXXXXX,XXXXXXXXX,Consumer,2895.0
16477,Mara,Pope,XXXXXXXXX,XXXXXXXXX,Consumer,53704.0
16493,Skyler,Oneill,XXXXXXXXX,XXXXXXXXX,Consumer,80011.0
19258,hope,ware,XXXXXXXXX,XXXXXXXXX,Consumer,48224.0
19167,Abigail,Garrett,XXXXXXXXX,XXXXXXXXX,Consumer,85706.0
16581,meghan,montgomery,XXXXXXXXX,XXXXXXXXX,Consumer,7052.0
16508,Hiroko,Deleon,XXXXXXXXX,XXXXXXXXX,Consumer,97402.0
19219,Xyla,Becker,XXXXXXXXX,XXXXXXXXX,Consumer,90044.0
16561,imani,ryan,XXXXXXXXX,XXXXXXXXX,Consumer,83642.0
18809,Quyn,Chandler,XXXXXXXXX,XXXXXXXXX,Consumer,93638.0
15915,Adele,Ward,XXXXXXXXX,XXXXXXXXX,Consumer,11215.0
15913,kay,mosley,XXXXXXXXX,XXXXXXXXX,Consumer,26003.0
15697,Karina,Hebert,XXXXXXXXX,XXXXXXXXX,Consumer,95687.0
15911,Marah,Jordan,XXXXXXXXX,XXXXXXXXX,Consumer,30907.0
18855,Shaeleigh,Guerra,XXXXXXXXX,XXXXXXXXX,Consumer,20906.0
18854,Veda,Benson,XXXXXXXXX,XXXXXXXXX,Consumer,84118.0
15758,Felicia,Booth,XXXXXXXXX,XXXXXXXXX,Consumer,78840.0
15793,Rae,Diaz,XXXXXXXXX,XXXXXXXXX,Consumer,33549.0
15828,Jayme,Bryan,XXXXXXXXX,XXXXXXXXX,Consumer,90032.0
15738,Violet,Wall,XXXXXXXXX,XXXXXXXXX,Consumer,97301.0
9592,Jacqueline,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,29445.0
3467,victoria,smith,XXXXXXXXX,XXXXXXXXX,Consumer,91331.0
16039,Fay,Morton,XXXXXXXXX,XXXXXXXXX,Consumer,80501.0
20461,Mikayla,Gilmore,XXXXXXXXX,XXXXXXXXX,Consumer,98031.0
17737,Germaine,Navarro,XXXXXXXXX,XXXXXXXXX,Consumer,60626.0
8083,Marie,Figueroa,XXXXXXXXX,XXXXXXXXX,Consumer,10025.0
5947,Eric,Moyer,XXXXXXXXX,XXXXXXXXX,Consumer,85040.0
17376,Iola,Hebert,XXXXXXXXX,XXXXXXXXX,Consumer,75150.0
17626,Sloane,Cooke,XXXXXXXXX,XXXXXXXXX,Consumer,85364.0
20602,basia,travis,XXXXXXXXX,XXXXXXXXX, consumer ,48212.0
6148,mary,crawford,XXXXXXXXX,XXXXXXXXX,Consumer,90032.0
17464,daryl,delaney,XXXXXXXXX,XXXXXXXXX,Consumer,28314.0
18312,Ariel,Berry,XXXXXXXXX,XXXXXXXXX,Consumer,75217.0
17936,moana,jimenez,XXXXXXXXX,XXXXXXXXX, consumer ,90247.0
20455,Gillian,Dawson,XXXXXXXXX,XXXXXXXXX,Consumer,95125.0
17693,morgan,roberson,XXXXXXXXX,XXXXXXXXX,Consumer,92109.0
20597,deme,holt,XXXXXXXXX,XXXXXXXXX,Consumer,11746.0
18415,blaine,zimmerman,XXXXXXXXX,XXXXXXXXX,Consumer,92870.0
20686,azalia,weiss,XXXXXXXXX,XXXXXXXXX,Consumer,95148.0
18414,Ruth,Mcclain,XXXXXXXXX,XXXXXXXXX,Consumer,21122.0
20379,Yoshi,Powers,XXXXXXXXX,XXXXXXXXX,Consumer,10031.0
10338,Mary,Padilla,XXXXXXXXX,XXXXXXXXX,Consumer,60624.0
18882,Rae,Carey,XXXXXXXXX,XXXXXXXXX,Consumer,32822.0
17742,Melissa,Cotton,XXXXXXXXX,XXXXXXXXX,Consumer,94539.0
3032,Mary,Wilson,XXXXXXXXX,XXXXXXXXX,Consumer,28540.0
20646,larissa,gilmore,XXXXXXXXX,XXXXXXXXX,Consumer,7003.0
18501,Quyn,Clemons,XXXXXXXXX,XXXXXXXXX,Consumer,2740.0
17365,myra,roman,XXXXXXXXX,XXXXXXXXX,Consumer,92507.0
17981,Clio,Richard,XXXXXXXXX,XXXXXXXXX,Consumer,91732.0
20700,lara,buchanan,XXXXXXXXX,XXXXXXXXX,Consumer,30907.0
18410,Nell,Snider,XXXXXXXXX,XXXXXXXXX,Consumer,48224.0
5611,michael,williamson,XXXXXXXXX,XXXXXXXXX,Consumer,23452.0
2726,barbara,wu,XXXXXXXXX,XXXXXXXXX,Consumer,21401.0
15410,Nell,Delacruz,XXXXXXXXX,XXXXXXXXX,Consumer,60643.0
15355,Olga,Merritt,XXXXXXXXX,XXXXXXXXX,Consumer,27610.0
15445,Tashya,Mccarty,XXXXXXXXX,XXXXXXXXX,Consumer,14120.0
15444,Lillith,Fischer,XXXXXXXXX,XXXXXXXXX,Consumer,67401.0
15335,carol,whitley,XXXXXXXXX,XXXXXXXXX,Consumer,96822.0
15333,Stella,Leach,XXXXXXXXX,XXXXXXXXX,Consumer,60085.0
15584,Caryn,Henson,XXXXXXXXX,XXXXXXXXX,Consumer,90262.0
15654,kendall,morse,XXXXXXXXX,XXXXXXXXX,Consumer,10306.0
15508,Jayme,Sampson,XXXXXXXXX,XXXXXXXXX,Consumer,23666.0
18706,Lilah,Levy,XXXXXXXXX,XXXXXXXXX,Consumer,58103.0
15648,Allegra,Powell,XXXXXXXXX,XXXXXXXXX,Consumer,20020.0
10716,John,Hubbard,XXXXXXXXX,XXXXXXXXX,Consumer,43130.0
2967,mary,smith,XXXXXXXXX,XXXXXXXXX,Consumer,33025.0
3057,mary,smith,XXXXXXXXX,XXXXXXXXX,Consumer,60621.0
669,Mary,Valentine,XXXXXXXXX,XXXXXXXXX,Consumer,95148.0
5365,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,33161.0
10828,Mary,Lindsey,XXXXXXXXX,XXXXXXXXX,Consumer,32308.0
8631,mary,richardson,XXXXXXXXX,XXXXXXXXX,Consumer,30066.0
10915,Andrew,Booth,XXXXXXXXX,XXXXXXXXX,Consumer,2124.0
20081,Lacota,Valencia,XXXXXXXXX,XXXXXXXXX,Consumer,60630.0
16115,Mary,Branch,XXXXXXXXX,XXXXXXXXX,Consumer,10027.0
20115,Phyllis,Sawyer,XXXXXXXXX,XXXXXXXXX,Consumer,90066.0
19970,Lillian,Harris,XXXXXXXXX,XXXXXXXXX,Consumer,90247.0
18625,Callie,Barr,XXXXXXXXX,XXXXXXXXX,Consumer,21228.0
17078,gretchen,malone,XXXXXXXXX,XXXXXXXXX,Consumer,27410.0
19014,Destiny,Ward,XXXXXXXXX,XXXXXXXXX,Consumer,98031.0
18906,ariel,hinton,XXXXXXXXX,XXXXXXXXX,Consumer,61761.0
19012,Lael,Mosley,XXXXXXXXX,XXXXXXXXX,Consumer,75287.0
17075,iola,mccullough,XXXXXXXXX,XXXXXXXXX,Consumer,1844.0
17847,Aimee,Peters,XXXXXXXXX,XXXXXXXXX,Consumer,60426.0
17883,Florence,Skinner,XXXXXXXXX,XXXXXXXXX,Consumer,92833.0
18567,Darryl,Mullen,XXXXXXXXX,XXXXXXXXX,Consumer,91941.0
16251,Shelley,Fowler,XXXXXXXXX,XXXXXXXXX,Consumer,7003.0
17828,madonna,patton,XXXXXXXXX,XXXXXXXXX,Consumer,85022.0
15186,Wynter,Noble,XXXXXXXXX,XXXXXXXXX,Consumer,42101.0
15150,hedwig,roman,XXXXXXXXX,XXXXXXXXX,Consumer,95020.0
17827,Danielle,Fischer,XXXXXXXXX,XXXXXXXXX,Consumer,80219.0
18565,taylor,owens,XXXXXXXXX,XXXXXXXXX,Consumer,92024.0
16104,Shafira,Harding,XXXXXXXXX,XXXXXXXXX,Consumer,97301.0
20357,Phyllis,Thomas,XXXXXXXXX,XXXXXXXXX,Consumer,48197.0
17177,kirby,powell,XXXXXXXXX,XXXXXXXXX,Consumer,67401.0
20157,Jena,Horton,XXXXXXXXX,XXXXXXXXX,Consumer,11236.0
18633,Iola,Baldwin,XXXXXXXXX,XXXXXXXXX,Consumer,80501.0
16154,ann,kline,XXXXXXXXX,XXXXXXXXX,Consumer,89103.0
20190,Maia,Sykes,XXXXXXXXX,XXXXXXXXX,Consumer,8302.0
19992,Hedy,Osborne,XXXXXXXXX,XXXXXXXXX,Consumer,11203.0
18131,danielle,freeman,XXXXXXXXX,XXXXXXXXX,Consumer,92692.0
18084,Zelda,Ward,XXXXXXXXX,XXXXXXXXX,Consumer,90220.0
19259,Abra,Barber,XXXXXXXXX,XXXXXXXXX,Consumer,14094.0
19109,shay,branch,XXXXXXXXX,XXXXXXXXX,Consumer,14150.0
18848,Madeson,Schwartz,XXXXXXXXX,XXXXXXXXX,Consumer,85283.0
9222,Mary,Martinez,XXXXXXXXX,XXXXXXXXX,Consumer,28314.0
8301,michael,smith,XXXXXXXXX,XXXXXXXXX,Consumer,21224.0
20409,Felicia,Weber,XXXXXXXXX,XXXXXXXXX,Consumer,77083.0
11291,Mary,Ramirez,XXXXXXXXX,XXXXXXXXX,Consumer,11233.0
18313,madeson,winters,XXXXXXXXX,XXXXXXXXX,Consumer,25401.0
18400,Regina,Dickson,XXXXXXXXX,XXXXXXXXX,Consumer,33016.0
15580,audrey,valentine,XXXXXXXXX,XXXXXXXXX,Consumer,33016.0
