index,Department Id,Latitude,Longitude,Customer City,Customer Country,Customer State,Customer Street
8679,3,33.01840973,-80.14975739,Summerville,EE. UU.,SC,4182 Burning Hills Corners
8687,4,40.66080093,-73.92007446,Brooklyn,EE. UU.,NY,6864 Dusty Island Avenue
8688,4,38.96872711,-76.84075928,Washington,EE. UU.,DC,9551 Blue Pond Downs
8689,4,28.10211754,-82.51211548,Tampa,EE. UU.,FL,9394 Umber Abbey
8690,4,36.54824066,-87.37922669,Clarksville,EE. UU.,TN,595 Jagged Villas
8695,4,36.17473602,-115.137146,Las Vegas,EE. UU.,NV,558 Dewy Promenade
8698,5,33.8960495,-118.1990738,Compton,EE. UU.,CA,2260 Golden Spring By-pass
8700,5,47.70080566,-122.3029633,Seattle,EE. UU.,WA,9865 Blue Edge
8702,5,38.83726883,-97.6128006,Salina,EE. UU.,KS,6631 Tawny Panda Woods
8712,5,39.12866974,-76.54676819,Pasadena,EE. UU.,MD,2488 Dusty By-pass
8718,5,29.71482086,-95.51293945,Houston,EE. UU.,TX,7792 Lost Grounds
8719,6,34.08978653,-117.4517441,Fontana,EE. UU.,CA,8732 Cinder Gate Corners
8723,3,33.78567505,-84.23746491,Decatur,EE. UU.,GA,4828 Crystal Island
8725,2,33.45067978,-111.9264069,Scottsdale,EE. UU.,AZ,1893 Shady Path
8728,3,21.32080078,-157.8613892,Honolulu,EE. UU.,HI,2186 Amber Lagoon Mountain
8730,3,33.87208557,-117.5922241,Corona,EE. UU.,CA,4388 Shady Timber Valley
8735,3,32.8139267,-96.95181274,Irving,EE. UU.,TX,555 Honey Pond Inlet
8736,3,33.79669571,-111.9421921,Eugene,EE. UU.,OR,57 High Villas
8740,3,32.76065064,-117.0166702,La Mesa,EE. UU.,CA,4951 Misty Pioneer Mall 
8742,3,21.30562019,-157.8386993,Honolulu,EE. UU.,HI,1207 Green Anchor Arbor
8743,3,36.91083145,-76.12958527,Virginia Beach,EE. UU.,VA,8668 Burning Butterfly Crest
8748,3,29.47656632,-98.579216,San Antonio,EE. UU.,TX,7106 Rustic Hickory Front
8749,3,34.0015831,-118.4321518,Los Angeles,EE. UU.,CA,7368 Blue Swale
8751,3,33.94644165,-117.3894348,Riverside,EE. UU.,CA,6595 Shady Concession
8752,3,33.83950424,-118.011467,Buena Park,EE. UU.,CA,6925 Heather Grove Glen
8753,3,38.83726883,-97.6128006,Salina,EE. UU.,KS,7773 Burning Village
8760,3,35.18671036,-120.7025223,Ontario,EE. UU.,CA,6909 Umber Bluff Landing
8762,3,42.13397598,-87.98233032,Arlington Heights,EE. UU.,IL,7994 Easy Estates
8764,4,40.01907349,-75.04532623,Philadelphia,EE. UU.,PA,6582 Hidden Grounds
8770,4,34.19993973,-118.5710449,Winnetka,EE. UU.,CA,7125 Hazy Gate
8771,4,42.00019074,-72.59646606,Enfield,EE. UU.,CT,6714 Lazy Manor
8774,4,39.96744919,-75.58142853,West Chester,EE. UU.,PA,8470 Amber Street
8775,4,34.03822327,-117.8104706,Diamond Bar,EE. UU.,CA,5865 Fallen Bank
8776,4,30.47071457,-97.64977264,Round Rock,EE. UU.,TX,2050 Rocky Quay
8778,4,42.77295685,-84.43538666,East Lansing,EE. UU.,MI,786 Emerald Rise Place
8782,4,33.9031601,-117.9898758,La Mirada,EE. UU.,CA,1983 Quiet Beach
8786,4,21.28742981,-157.6713257,Honolulu,EE. UU.,HI,8570 Stony Barn Heath
8788,4,34.12150574,-117.6062393,Rancho Cucamonga,EE. UU.,CA,4277 Noble Subdivision
8790,4,35.06275177,-79.00574493,Fayetteville,EE. UU.,NC,1214 Red Estates
8791,4,40.0639801,-80.72141266,Wheeling,EE. UU.,WV,1397 Colonial Point
8792,4,40.68924332,-74.07952118,Brooklyn,EE. UU.,NY,3283 Fallen Goose Run
8802,4,46.17903137,-123.0457306,Longview,EE. UU.,WA,6415 Stony Route
8805,4,40.56959915,-89.64508057,Pekin,EE. UU.,IL,4599 Lazy Dale
8808,4,21.33713913,-158.0259857,Ewa Beach,EE. UU.,HI,2407 Gentle Woods
8813,4,42.01670456,-88.26392365,Elgin,EE. UU.,IL,2036 Dusty Bear Cove
8814,5,39.21051407,-85.92923737,Indianapolis,EE. UU.,IN,1591 Little Cider Park
8818,5,40.24383545,-75.28388214,Lansdale,EE. UU.,PA,3888 Quaking Via
8819,5,33.89164734,-118.299408,Gardena,EE. UU.,CA,3495 Fallen Gardens
8829,5,37.21762848,-121.990242,Santa Cruz,EE. UU.,CA,1795 Dusty Hills Village
8830,5,42.38851166,-83.0442276,Hamtramck,EE. UU.,MI,8428 Noble Elk Loop
8832,5,37.33271027,-121.8783722,San Jose,EE. UU.,CA,9109 Velvet Dale Gate
8833,5,42.33019257,-83.39046478,Westland,EE. UU.,MI,1295 Pleasant Branch Corners
8840,5,37.69120026,-97.42577362,Wichita,EE. UU.,KS,4047 Green Stead
8841,5,42.39110184,-83.13121796,Detroit,EE. UU.,MI,5599 Umber Cloud Street
8842,5,40.66222382,-73.51956177,Hempstead,EE. UU.,NY,2977 Velvet Wynd
8843,5,36.91083145,-76.12958527,Virginia Beach,EE. UU.,VA,5293 Emerald Concession
8847,5,47.6374054,-122.1243591,Redmond,EE. UU.,WA,3040 Cozy Freeway
8851,5,33.4926796,-112.2088623,Phoenix,EE. UU.,AZ,1400 Silent Run
8852,5,42.39984894,-83.05892944,Hamtramck,EE. UU.,MI,3696 Dewy Sky Ledge
8855,5,33.81632614,-84.44550324,Atlanta,EE. UU.,GA,2649 Pleasant Campus
8860,5,35.7947464,-86.35856628,Murfreesboro,EE. UU.,TN,3114 Merry Gate Downs
8861,5,38.67605209,-77.26837158,Woodbridge,EE. UU.,VA,9044 Merry Acres
8862,5,29.47656632,-98.579216,San Antonio,EE. UU.,TX,6496 Noble Fawn Heights
8863,5,28.60344505,-81.31519318,Winter Park,EE. UU.,FL,3702 Noble Plaza
8864,5,28.00750923,82.46199799,Tampa,EE. UU.,FL,6564 Amber Branch Highlands
8866,5,40.93209076,-73.89285278,Yonkers,EE. UU.,NY,3152 Wishing Pointe
8868,5,36.22515869,-115.1951828,North Las Vegas,EE. UU.,NV,6396 Blue Gate Parkway
8874,5,34.89321137,-120.4205704,Santa Maria,EE. UU.,CA,3865 Burning Shadow Acres
8876,5,37.43395615,-121.8810654,Milpitas,EE. UU.,CA,5755 Heather Apple Row
8878,5,40.31143951,-75.13288879,Doylestown,EE. UU.,PA,5609 Easy Leaf Expressway
8879,5,39.37016296,-76.54606628,Parkville,EE. UU.,MD,7342 Golden Cider Concession
8883,5,41.89477158,-87.77388001,Chicago,EE. UU.,IL,5958 Tawny Common
8884,6,41.96846008,-87.65660858,Chicago,EE. UU.,IL,4524 Quiet Limits
8888,6,34.18439102,-118.4465179,Van Nuys,EE. UU.,CA,1454 Emerald Hollow
8892,6,40.74726105,-74.04908752,Jersey City,EE. UU.,NJ,454 Cotton Island
8898,6,35.22186661,-101.8756027,Amarillo,EE. UU.,TX,3499 Blue Subdivision
8902,3,41.72412872,-81.24591065,Painesville,EE. UU.,OH,6958 Hazy Gardens
8908,4,36.83838272,-76.11729431,Virginia Beach,EE. UU.,VA,2991 Round Hill
8919,3,35.8109436,-78.60021973,Raleigh,EE. UU.,NC,2251 Bright Glade
8920,3,38.96614075,-76.84790802,Washington,EE. UU.,DC,9335 Old Autoroute
8923,3,39.94900513,-84.83090973,Richmond,EE. UU.,IN,8341 Stony Avenue
8926,3,34.07656479,-117.61409,Ontario,EE. UU.,CA,9875 Emerald Berry Grounds
8928,3,39.95728302,-74.19393158,Toms River,EE. UU.,NJ,7746 Burning Barn Isle
8930,3,34.07920837,-117.3069,Colton,EE. UU.,CA,1416 Grand Gate Alley
8931,3,43.09559631,-89.35118866,Madison,EE. UU.,WI,8775 Burning Lake Mountain
8933,3,30.35012245,-97.69873047,Austin,EE. UU.,TX,4900 Heather Elk Row
8934,3,35.1572609,-89.78952789,Cordova,EE. UU.,TN,8187 Cotton Rise Court
8935,3,40.67976761,-73.94384766,Brooklyn,EE. UU.,NY,59 Heather Shadow Concession
8940,3,40.90522766,-73.85354614,Bronx,EE. UU.,NY,4703 Grand Square
8942,3,33.84394455,-117.9417572,Anaheim,EE. UU.,CA,9832 Stony Lake Alley
8945,3,37.75743866,-122.4193726,San Francisco,EE. UU.,CA,3493 Dewy Loop
8953,4,40.76987076,-82.76422882,Middletown,EE. UU.,OH,7546 Blue Butterfly Arbor
8969,4,47.30304337,-122.3528137,Federal Way,EE. UU.,WA,9647 Emerald Spring Towers
8970,4,29.96774292,-90.03494263,New Orleans,EE. UU.,LA,6449 Harvest Apple Freeway
8975,4,25.83031082,-80.27851105,Hialeah,EE. UU.,FL,9972 Colonial Common
8976,4,41.89619064,-87.65711212,Chicago,EE. UU.,IL,1173 Silver Isle
8982,4,29.74332619,-97.76139832,San Marcos,EE. UU.,TX,7790 Rocky Pine Bank
8990,4,34.28515244,-118.6938477,Simi Valley,EE. UU.,CA,2736 Little Port
8993,4,40.72494888,-73.52056122,Levittown,EE. UU.,NY,3890 Indian Robin Extension
8994,4,28.10211754,-82.51211548,Tampa,EE. UU.,FL,3151 Bright Cider Jetty
8999,4,41.36125946,-82.11012268,Elyria,EE. UU.,OH,7922 Velvet Timber Jetty
9021,5,34.07184982,-80.95857239,Columbia,EE. UU.,SC,3251 Iron Horse Autoroute
9026,5,29.96774292,-90.03494263,New Orleans,EE. UU.,LA,4924 Little Apple Ramp
9029,5,36.72270966,-119.8107986,Fresno,EE. UU.,CA,164 Dewy Nook
9032,5,34.00062561,-117.9077301,Rowland Heights,EE. UU.,CA,9800 Lazy Fox Isle
9045,5,36.15898514,-115.147522,Las Vegas,EE. UU.,NV,1096 Green Wood
9048,5,28.71162415,-100.4991837,Eagle Pass,EE. UU.,TX,9795 Shady Pond Cove
9051,5,37.67229843,-97.34063721,Wichita,EE. UU.,KS,1156 High Lagoon Ledge
9055,5,35.29149246,-118.9143066,Bakersfield,EE. UU.,CA,7007 Emerald Autoroute
9057,5,35.09441757,-90.01817322,Memphis,EE. UU.,TN,1865 Lazy Lake Pines
9061,5,37.65774155,-122.4140701,South San Francisco,EE. UU.,CA,8961 Red Deer Wood
9062,5,39.98654556,-75.1084671,Philadelphia,EE. UU.,PA,2990 Bright Vista
9067,5,35.18183136,-89.85837555,Memphis,EE. UU.,TN,6141 Clear Fox Vista
9068,5,33.77445602,-117.8943863,Garden Grove,EE. UU.,CA,3874 Cotton Heath
9075,5,33.21637344,-117.372818,Oceanside,EE. UU.,CA,2499 Sleepy Diversion
9081,6,40.09635925,-74.21524048,Lakewood,EE. UU.,NJ,2968 Iron Butterfly Close
9091,6,37.28772354,-121.7644043,San Jose,EE. UU.,CA,5261 Thunder Valley
9092,6,37.33236313,-121.920578,Fremont,EE. UU.,CA,1343 Noble Bend
9095,5,40.65486527,-73.58707428,Freeport,EE. UU.,NY,7253 Old Crescent
9097,5,34.0723114,-84.30237579,Marietta,EE. UU.,GA,6760 Grand Cloud Hill
9099,5,42.55441284,-84.30307007,Jackson,EE. UU.,MI,1082 Harvest Ledge
9102,5,39.58020401,-77.72775269,Hagerstown,EE. UU.,MD,9671 Little Chase
9104,5,34.10239792,-117.7304535,Pomona,EE. UU.,CA,921 Noble Grounds
9107,5,39.27961731,-76.71038055,Catonsville,EE. UU.,MD,786 Lost Horse Plaza
9108,5,40.73097992,-74.22322846,Irvington,EE. UU.,NJ,8790 Broad Avenue
9111,5,38.37559509,-104.7260208,Littleton,EE. UU.,CO,9526 Noble Embers Ridge
9113,5,43.09559631,-89.35118866,Madison,EE. UU.,WI,2607 Cinder River Expressway
9115,5,33.8950882,-117.5264206,Corona,EE. UU.,CA,9550 Heather Hickory Forest
9117,5,32.15084076,-111.0030136,Tucson,EE. UU.,AZ,1510 Burning Creek Heath
9118,5,42.43819809,-83.17873383,Detroit,EE. UU.,MI,7800 Tawny Creek Trace
9128,3,28.71162415,-100.4991837,Eagle Pass,EE. UU.,TX,7864 Jagged Nectar Isle
9133,3,36.11448288,-115.2232513,Las Vegas,EE. UU.,NV,6019 Rustic Ridge
9137,3,28.57764053,-81.44708252,Orlando,EE. UU.,FL,9731 Lost Creek Hollow
9138,3,25.95364761,-97.5076828,Brownsville,EE. UU.,TX,6303 Heather Plaza
9142,3,43.23951721,-86.19662476,Muskegon,EE. UU.,MI,6797 Stony Elk Pike
9143,3,42.43497467,-83.02230835,Detroit,EE. UU.,MI,5057 Lost Arbor
9145,3,34.0256691,-84.35742188,Roswell,EE. UU.,GA,6451 Clear Hills Moor
9146,3,33.76706314,-118.1892548,Long Beach,EE. UU.,CA,2 Middle Mall 
9147,3,41.90405655,-87.63127899,Chicago,EE. UU.,IL,7715 Foggy Robin Valley
9149,3,39.95072174,-74.15543366,Toms River,EE. UU.,NJ,1388 Hazy Swale
9151,3,37.78337097,-77.20753479,Enfield,EE. UU.,CT,3060 Emerald Crossing
9153,3,35.13623428,-106.5444183,Albuquerque,EE. UU.,NM,6200 Sunny Hickory Front
9154,3,40.87459183,-73.8528595,Bronx,EE. UU.,NY,5841 Grand End
9155,3,37.71640396,-122.4407883,San Francisco,EE. UU.,CA,2765 Velvet Branch Woods
9158,3,39.63499069,-104.8029938,Aurora,EE. UU.,CO,5259 Bright Deer Crossing
9161,4,40.65486527,-73.58707428,Freeport,EE. UU.,NY,5656 Noble Lookout
9164,4,41.49992752,-90.51541138,Moline,EE. UU.,IL,9772 Indian Island Moor
9168,4,40.01314545,-81.91252136,Zanesville,EE. UU.,OH,4742 Gentle Beach
9169,4,29.70695496,-95.55673981,Houston,EE. UU.,TX,6595 Dusty Chase
9170,4,37.77098084,-122.4631882,San Francisco,EE. UU.,CA,8842 Cotton Berry Mount
9175,4,34.17832565,-119.1630936,Oxnard,EE. UU.,CA,5486 Jagged Lake Avenue
9176,4,35.4038887,-118.9455185,Bakersfield,EE. UU.,CA,3192 Clear Sky Forest
9177,4,32.75856018,-117.0881882,San Diego,EE. UU.,CA,5127 Indian Boulevard
9180,4,35.48536682,-79.25227356,Sanford,EE. UU.,NC,3874 Bright Fawn Subdivision
9189,4,41.46937943,-81.8217926,Lakewood,EE. UU.,OH,2319 Jagged Hickory Falls
9192,4,37.77796936,-121.9719162,San Ramon,EE. UU.,CA,7360 Dewy Island Bank
9214,4,32.99349213,-96.69972992,Richardson,EE. UU.,TX,2943 Stony Lake Pike
9219,4,41.36125946,-82.11012268,Elyria,EE. UU.,OH,7810 Stony Stead
9222,4,37.3627739,-122.0320969,Sunnyvale,EE. UU.,CA,840 Wishing Vista
9228,5,47.67869949,-122.3217621,Seattle,EE. UU.,WA,325 Bright Centre
9230,5,34.00405884,-118.1138687,Montebello,EE. UU.,CA,4135 Iron Shadow Link
9232,5,36.85002136,-76.03000641,Virginia Beach,EE. UU.,VA,8771 Emerald Glade
9235,5,40.75481033,-74.1746521,Newark,EE. UU.,NJ,3752 Red Rise
9241,5,40.05116272,-75.63142395,Plainfield,EE. UU.,NJ,3538 Golden Bluff Court
9245,5,40.75481033,-74.1746521,Newark,EE. UU.,NJ,5012 Crystal Spring Glade
9248,5,42.23906326,-71.00604248,Quincy,EE. UU.,MA,5079 Umber Cloud Boulevard
9249,5,32.57044601,-117.084259,San Diego,EE. UU.,CA,9634 Lost Common
9255,5,39.92321014,-75.16308594,Philadelphia,EE. UU.,PA,2036 Iron Mountain
9257,5,21.41555023,-157.803894,Kaneohe,EE. UU.,HI,2089 Dusty Maze
9260,5,35.81311417,-84.17388916,Knoxville,EE. UU.,TN,2231 High Lagoon Glen
9263,5,42.06258011,-71.01766205,Brockton,EE. UU.,MA,5310 Crystal Hills Mount
9264,5,32.69542313,-117.0990067,San Diego,EE. UU.,CA,4599 Red Pathway
9268,5,40.62195587,-111.9332733,West Jordan,EE. UU.,UT,3506 High Brook Swale
9269,5,25.90687752,-97.49913788,Brownsville,EE. UU.,TX,6174 Honey Lookout
9270,5,28.10211754,-82.51211548,Tampa,EE. UU.,FL,9173 Little River Place
9271,5,42.72396851,-71.18476868,Methuen,EE. UU.,MA,3959 Shady Pond Village
9274,5,40.67998123,-73.4734726,Massapequa,EE. UU.,NY,2544 Burning Sky Key
9277,5,39.79682541,-75.46969605,Philadelphia,EE. UU.,PA,5937 Blue Pony Square
9280,5,42.5804596,-83.15601349,Troy,EE. UU.,MI,3777 Misty Gate
9284,5,34.16209412,-118.344223,North Hollywood,EE. UU.,CA,633 Silent Hollow
9288,5,40.77758408,-74.2411499,West Orange,EE. UU.,NJ,6417 Stony Dale Villas
9294,5,33.35738754,-111.9551849,Tempe,EE. UU.,AZ,857 Little Wagon  Concession
9305,5,48.78193283,-122.5533676,Bellingham,EE. UU.,WA,3915 Old Mountain Downs
9307,5,37.65774155,-122.4140701,South San Francisco,EE. UU.,CA,9015 Round Lagoon Square
9310,5,42.51310349,-83.0218277,Warren,EE. UU.,MI,6231 Fallen Parade
9311,5,34.03268433,-117.7098389,Santa Clara,EE. UU.,CA,6772 Old Shadow Dell
9313,5,32.73230743,-97.47290802,Fort Worth,EE. UU.,TX,7844 Rocky Deer Avenue
9315,6,36.72061157,-119.9411163,Fresno,EE. UU.,CA,8383 Jagged Street
9316,6,30.03292656,-90.02655792,New Orleans,EE. UU.,LA,5849 Dewy Mountain Promenade
9318,6,36.84695053,-119.7777481,Fresno,EE. UU.,CA,9605 Red Quay
9321,6,41.95851135,-70.66861725,Plymouth,EE. UU.,MA,3123 Stony Zephyr Drive
9323,6,40.54027557,-74.16858673,Staten Island,EE. UU.,NY,3323 Rocky Robin Pointe
9329,3,40.09212112,-82.92552948,Westerville,EE. UU.,OH,5865 Colonial Glen
9333,3,33.98547363,-118.3382416,Los Angeles,EE. UU.,CA,2534 Amber View Stead
9339,4,35.15819168,-89.78479767,Cordova,EE. UU.,TN,6278 Cotton Edge
9340,4,41.8263092,-74.28193665,Flushing,EE. UU.,NY,586 Rocky Branch Ramp
9348,4,41.6971283,-87.67146301,Chicago,EE. UU.,IL,7178 Velvet Range
9350,4,42.03620529,-87.96143341,Mount Prospect,EE. UU.,IL,8478 Clear Anchor Round
9352,4,41.89511871,-87.72403717,Chicago,EE. UU.,IL,3907 Emerald Rise
9353,5,36.98222733,-121.4390183,Gilroy,EE. UU.,CA,6306 Broad Rise Acres
9355,5,33.96234512,-118.2134171,South Gate,EE. UU.,CA,450 Burning Butterfly Moor
9358,5,25.76106072,-80.19345093,Miami,EE. UU.,FL,1356 Shady Villas
9359,5,35.20875549,-118.9114761,Bakersfield,EE. UU.,CA,8370 Burning Lake Carrefour
9361,5,39.04636002,-76.98272705,Silver Spring,EE. UU.,MD,3857 Bright Gate Gate
9363,5,43.01396942,-78.87906647,Tonawanda,EE. UU.,NY,1942 Middle Bluff Crescent
9375,2,32.64859009,-97.37162018,Fort Worth,EE. UU.,TX,248 Cozy Pony Road
9378,2,43.61513138,-84.60793304,Mount Pleasant,EE. UU.,MI,2293 Sunny Village
9379,2,42.34962845,-71.15328217,Brighton,EE. UU.,MA,5186 Middle Plaza
9382,3,33.52228165,-117.7074127,Laguna Niguel,EE. UU.,CA,629 Grand Inlet
9384,3,34.06108093,-118.2774735,Los Angeles,EE. UU.,CA,4435 Harvest Apple Port
9385,3,33.97763825,-118.2206879,Huntington Park,EE. UU.,CA,5436 Grand Hickory Farm
9387,3,46.81184387,-100.7877197,Bismarck,EE. UU.,ND,4592 Lost Zephyr Concession
9388,3,34.08672333,-118.2597885,Los Angeles,EE. UU.,CA,8824 Jagged By-pass
9392,3,38.71575165,-90.3486557,Saint Louis,EE. UU.,MO,8877 Thunder Zephyr Orchard
9394,3,30.19924736,-81.72353363,Jacksonville,EE. UU.,FL,3342 Bright Rabbit Wynd
9396,3,33.33937073,-111.8470688,Chandler,EE. UU.,AZ,9216 Easy Zephyr Farm
9397,3,39.95754623,-75.06098938,Wayne,EE. UU.,NJ,5514 Honey Grove
9399,3,27.48563767,-99.3298111,Laredo,EE. UU.,TX,8696 Fallen Cloud Circle
9401,3,41.96846008,-87.65660858,Chicago,EE. UU.,IL,9160 Colonial Passage
9405,4,29.52998352,-98.60829163,San Antonio,EE. UU.,TX,2406 Rocky Treasure Hollow
9415,4,37.45611191,-121.9111481,Milpitas,EE. UU.,CA,1816 Sunny Apple Link
9418,4,40.81129837,-73.94896698,New York,EE. UU.,NY,2455 Stony Fox Crossing
9421,4,40.97525024,-81.90116882,Cleveland,EE. UU.,OH,529 Noble Oak End
9422,4,42.92515564,-83.99633789,East Lansing,EE. UU.,MI,8544 Iron Sky Terrace
9423,4,40.66998673,-73.94486237,Brooklyn,EE. UU.,NY,283 Honey Goose Crescent
9425,4,35.33740616,-119.0320129,Sylmar,EE. UU.,CA,4733 Cozy Fox Acres
9427,4,38.77838135,-90.50777435,Saint Charles,EE. UU.,MO,3710 Little Nook
9428,4,32.79130173,-116.9535141,El Cajon,EE. UU.,CA,8259 Colonial Heights
9429,4,26.19086266,-97.69604492,Harlingen,EE. UU.,TX,4566 Clear Willow Pike
9433,4,40.77587891,-73.98165894,New York,EE. UU.,NY,6502 Red Point
9435,4,45.06264877,-122.9813309,Salem,EE. UU.,OR,9911 Cinder End
9436,4,38.33080673,-122.268486,Napa,EE. UU.,CA,1156 Shady Hills Highway
9439,4,34.23563004,-118.4847031,North Hills,EE. UU.,CA,5835 Hidden Downs
9443,4,33.94827271,-118.2431641,Los Angeles,EE. UU.,CA,4556 Clear Panda Hollow
9444,4,42.19974899,-84.43818665,Jackson,EE. UU.,MI,3796 Little Jetty
9450,4,29.98865891,-90.23390961,Metairie,EE. UU.,LA,9674 Cinder Heights
9461,5,37.63788986,-122.0765686,Hayward,EE. UU.,CA,6936 Jagged Corner
9464,5,32.79290009,-96.74819946,Dallas,EE. UU.,TX,5452 Lost Estates
9465,5,40.78022003,-73.95043945,New York,EE. UU.,NY,3206 Noble Treasure Field
9467,5,35.13623428,-106.5444183,Albuquerque,EE. UU.,NM,2783 Middle End
9470,5,41.45956039,-81.64040375,Cleveland,EE. UU.,OH,6906 Quiet Rise
9474,5,38.33084488,-77.05139923,Potomac,EE. UU.,MD,5744 Honey Pine Key
9475,5,40.49235535,-74.44373322,New Brunswick,EE. UU.,NJ,3305 Umber Mews
9477,5,34.08657074,-117.602562,Rancho Cucamonga,EE. UU.,CA,9243 Old Gardens
9480,5,32.81010819,-96.68649292,Dallas,EE. UU.,TX,9922 Umber Promenade
9481,5,41.20129395,-73.08868408,Milford,EE. UU.,CT,852 Emerald Glade
9482,5,37.69598389,-122.4800415,Daly City,EE. UU.,CA,1546 Hidden Embers Way
9488,5,40.76031113,-111.8882217,Salt Lake City,EE. UU.,UT,2121 Harvest Maze
9491,5,39.86989212,-83.10421753,Grove City,EE. UU.,OH,4369 Middle Willow Private
9492,5,27.5074501,-99.49236298,Laredo,EE. UU.,TX,445 Dusty Branch Byway
9494,5,33.9068985,-84.1109314,Lawrenceville,EE. UU.,GA,3884 Golden Landing
9499,5,33.52104187,-82.04935455,Augusta,EE. UU.,GA,5338 Cozy Expressway
9500,5,37.55712128,-121.9916382,Fremont,EE. UU.,CA,8189 Clear Key
9504,5,41.77735519,-87.69663239,Chicago,EE. UU.,IL,6030 Harvest Knoll
9506,5,32.87660599,-97.42926025,Spring,EE. UU.,TX,4515 Golden Manor
9517,6,42.39984894,-83.05892944,Hamtramck,EE. UU.,MI,3169 Tawny Walk
9518,6,32.92588425,-96.64833069,Garland,EE. UU.,TX,1453 Grand Rabbit Park
9520,6,33.01840973,-80.14975739,Summerville,EE. UU.,SC,567 Green Jetty
9523,6,34.0816536,-118.1783524,Los Angeles,EE. UU.,CA,2122 Rustic Link
9525,6,34.09411621,-118.0958557,El Monte,EE. UU.,CA,436 Honey Willow Knoll
9531,6,37.16905212,-76.54790497,Woodbridge,EE. UU.,VA,1802 Tawny Timber Route
9534,3,37.30913162,-121.8751602,San Jose,EE. UU.,CA,252 Green Horse Dale
9541,5,35.06880951,-89.9284668,Memphis,EE. UU.,TN,2060 Quaking Nectar Estates
9546,3,33.01840973,-80.14975739,Summerville,EE. UU.,SC,3684 Foggy Horse Key
9551,2,26.23144913,-80.12522125,Pompano Beach,EE. UU.,FL,6958 Umber Line
9553,4,38.79660034,-90.34640503,Florissant,EE. UU.,MO,5633 Honey Point
9556,4,34.2395134,-119.1972198,Ventura,EE. UU.,CA,2863 Merry Circle
9563,4,42.26944733,-83.7731247,Ann Arbor,EE. UU.,MI,5621 Cinder Maze
9566,4,33.60445786,-111.9907379,Phoenix,EE. UU.,AZ,4155 Cinder Hickory Thicket
9567,4,37.047966,-76.39997101,Hampton,EE. UU.,VA,6077 Clear Mountain Abbey
9569,4,40.73124313,-73.98880768,New York,EE. UU.,NY,9437 Middle Beacon Place
9585,7,34.21654129,-84.50421143,Marietta,EE. UU.,GA,9283 Hidden Elk Terrace
9588,10,46.18856049,-123.102623,Longview,EE. UU.,WA,8055 Fallen Parkway 
9590,4,32.73230743,-97.47290802,Fort Worth,EE. UU.,TX,1819 Green Autoroute
9592,5,34.99743652,-106.6525803,Albuquerque,EE. UU.,NM,5520 Bright Hills Gardens
9604,10,40.83794022,-73.85604858,Bronx,EE. UU.,NY,444 Grand Corner 
9606,10,29.69708443,-98.12406158,New Braunfels,EE. UU.,TX,8627 Honey Lane 
9607,10,38.48671341,-121.459343,Sacramento,EE. UU.,CA,2534 Umber Landing
9610,10,32.64323425,-117.061615,Chula Vista,EE. UU.,CA,4355 Shady Bank 
9612,10,40.8838768,-73.86619568,Bronx,EE. UU.,NY,3760 Rocky Village 
9614,2,40.73192978,-73.8688736,Rego Park,EE. UU.,NY,2930 Cotton Limits
9620,3,38.59045029,-90.26371002,Saint Louis,EE. UU.,MO,4297 Velvet Anchor Pike
9621,3,34.69713211,-118.0361862,Lancaster,EE. UU.,CA,5292 Cinder Elk Moor
9627,3,36.03966141,-95.80953217,Broken Arrow,EE. UU.,OK,3683 Thunder Autoroute
9633,4,40.64759827,-73.95845795,Brooklyn,EE. UU.,NY,2867 Iron Avenue
9636,4,33.11784744,-96.83103943,Gardena,EE. UU.,CA,1809 Misty Pine Pines
9637,4,41.35353088,-82.21324921,Elyria,EE. UU.,OH,9468 Quaking Green
9648,4,32.72062683,-97.06020355,Arlington,EE. UU.,TX,8990 Rocky Lake Freeway
9649,4,39.95420075,-82.8127594,Reynoldsburg,EE. UU.,OH,6630 Quaking Via
9652,4,40.63466263,-73.99480438,Brooklyn,EE. UU.,NY,5485 Sleepy Hollow
9653,4,34.15697479,-117.4821548,Fontana,EE. UU.,CA,4742 Hazy Street
9656,4,43.23951721,-86.19662476,Muskegon,EE. UU.,MI,851 Silver Elk Farms
9660,4,41.44255066,-81.70441437,Cleveland,EE. UU.,OH,4144 Quiet Orchard
9662,4,41.24840546,-73.02430725,Milford,EE. UU.,CT,1688 Crystal Leaf Vista
9666,4,37.7397995,-121.7699966,Livermore,EE. UU.,CA,4958 Shady Zephyr Gardens
9670,4,41.27436829,-111.9628677,Ogden,EE. UU.,UT,8733 Sunny Woods
9677,4,36.91083145,-76.12958527,Virginia Beach,EE. UU.,VA,5736 Honey Downs
9681,4,41.72254562,-88.27864075,Aurora,EE. UU.,IL,6567 Harvest Hills Crescent
9682,4,40.87593079,-73.91262817,Bronx,EE. UU.,NY,1763 Crystal Valley
9690,4,32.68085861,-117.108902,National City,EE. UU.,CA,5131 Grand Dale Ramp
9694,4,37.93848801,-121.2816391,Stockton,EE. UU.,CA,7471 Easy Edge 
9696,4,41.92401886,-87.75383759,Chicago,EE. UU.,IL,6267 Rustic Fox Swale
9700,4,33.99459839,-117.9534302,Placentia,EE. UU.,CA,8416 Emerald Dale 
9711,4,40.87185669,-73.86618805,Bronx,EE. UU.,NY,5990 Hazy Glade
